시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,,,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,,,
경기,과천시,남,70~79세," 28,713,950 "," 1,364 ", 222 ," 34,209,350 "," 1,425 ", 225 ," 40,815,290 "," 1,613 ", 251 ," 41,469,410 "," 1,648 ", 302 ," 42,365,040 "," 1,646 ", 300 ,,,
경기,과천시,남,80~89세," 15,324,760 ", 737 , 97 ," 16,412,270 ", 705 , 112 ," 17,236,220 ", 725 , 129 ," 17,451,770 ", 746 , 130 ," 18,089,400 ", 766 , 148 ,,,
경기,과천시,남,90~99세," 2,027,960 ", 90 , 15 ," 1,510,200 ", 61 , 13 , - , - , - ," 2,077,520 ", 76 , 14 ," 1,973,570 ", 77 , 12 ,,,
경기,과천시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,과천시,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,과천시,여,10~19세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,과천시,여,20~29세, - , - , - , - , - , - ," 682,090 ", 24 , 12 ," 1,025,480 ", 40 , 16 ," 1,490,530 ", 53 , 12 ,,,
경기,과천시,여,30~39세," 2,591,150 ", 72 , 15 ," 1,575,240 ", 46 , 13 ," 2,558,300 ", 90 , 23 ," 2,544,620 ", 101 , 23 ," 3,150,310 ", 107 , 28 ,,,
경기,과천시,여,40~49세," 10,007,080 ", 319 , 65 ," 8,430,570 ", 287 , 59 ," 7,244,280 ", 245 , 59 ," 7,782,290 ", 251 , 64 ," 7,585,990 ", 227 , 65 ,,,
경기,과천시,여,50~59세," 26,917,180 ", 933 , 166 ," 27,121,100 ", 955 , 180 ," 31,139,290 "," 1,028 ", 211 ," 28,870,670 ", 940 , 204 ," 33,952,930 "," 1,033 ", 237 ,,,
경기,과천시,여,60~69세," 37,445,210 "," 1,572 ", 251 ," 51,306,490 "," 1,830 ", 299 ," 57,822,370 "," 2,114 ", 367 ," 59,617,490 "," 2,054 ", 410 ," 62,715,580 "," 2,095 ", 443 ,,,
경기,과천시,여,70~79세," 42,093,680 "," 1,762 ", 299 ," 51,386,830 "," 1,964 ", 307 ," 55,384,990 "," 1,963 ", 322 ," 59,148,020 "," 2,060 ", 373 ," 61,671,110 "," 2,031 ", 368 ,,,
경기,과천시,여,80~89세," 28,924,540 "," 1,372 ", 201 ," 32,935,370 "," 1,440 ", 209 ," 34,782,690 "," 1,532 ", 243 ," 33,037,160 "," 1,393 ", 257 ," 31,087,490 "," 1,183 ", 224 ,,,
경기,과천시,여,90~99세," 2,008,110 ", 118 , 21 ," 2,486,940 ", 126 , 21 ," 3,344,840 ", 152 , 31 ," 3,980,760 ", 170 , 35 ," 3,067,920 ", 142 , 34 ,,,
경기,과천시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,구리시,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,구리시,남,10~19세," 27,594,790 ", 259 , 38 ," 23,859,660 ", 231 , 38 ," 31,431,200 ", 264 , 50 ," 20,912,610 ", 214 , 41 ," 22,689,940 ", 236 , 39 ,,,
경기,구리시,남,20~29세," 51,651,260 ", 590 , 101 ," 69,718,930 ", 763 , 124 ," 65,616,060 ", 658 , 125 ," 40,279,830 ", 578 , 118 ," 52,655,480 ", 570 , 103 ,,,
경기,구리시,남,30~39세," 128,918,530 "," 1,858 ", 324 ," 136,135,420 "," 1,817 ", 337 ," 124,103,440 "," 1,730 ", 338 ," 120,853,820 "," 1,708 ", 340 ," 119,880,000 "," 1,781 ", 346 ,,,
경기,구리시,남,40~49세," 361,695,320 "," 7,455 "," 1,256 "," 414,796,440 "," 7,076 "," 1,221 "," 411,129,660 "," 6,493 "," 1,163 "," 380,075,030 "," 6,425 "," 1,167 "," 400,539,810 "," 6,425 "," 1,171 ",,,
경기,구리시,남,50~59세," 828,406,490 "," 15,098 "," 2,514 "," 759,763,230 "," 14,943 "," 2,422 "," 947,079,160 "," 14,449 "," 2,454 "," 878,361,440 "," 13,789 "," 2,411 "," 880,914,060 "," 13,610 "," 2,416 ",,,
경기,구리시,남,60~69세," 666,155,730 "," 13,742 "," 2,330 "," 870,027,120 "," 15,275 "," 2,543 "," 907,169,040 "," 15,688 "," 2,777 "," 1,238,690,330 "," 17,082 "," 2,841 "," 1,190,289,140 "," 18,063 "," 3,055 ",,,
경기,구리시,남,70~79세," 597,041,760 "," 8,357 "," 1,352 "," 580,868,560 "," 8,278 "," 1,325 "," 508,212,670 "," 7,788 "," 1,359 "," 652,870,340 "," 8,537 "," 1,452 "," 677,522,540 "," 9,398 "," 1,546 ",,,
경기,구리시,남,80~89세," 261,998,750 "," 2,959 ", 400 ," 225,499,990 "," 2,918 ", 445 ," 227,118,680 "," 2,889 ", 463 ," 236,398,920 "," 3,284 ", 538 ," 548,281,830 "," 4,368 ", 603 ,,,
경기,구리시,남,90~99세," 9,405,060 ", 121 , 21 ," 4,068,620 ", 91 , 22 ," 43,982,200 ", 280 , 24 ," 35,132,750 ", 439 , 27 ," 49,633,000 ", 313 , 32 ,,,
경기,구리시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,구리시,여,0~9세, - , - , - , - , - , - ," 2,232,720 ", 21 , 10 , - , - , - , - , - , - ,,,
경기,구리시,여,10~19세," 27,429,140 ", 184 , 29 ," 19,922,500 ", 169 , 23 ," 10,412,700 ", 102 , 18 ," 15,276,440 ", 117 , 20 ," 17,713,470 ", 153 , 25 ,,,
경기,구리시,여,20~29세," 42,239,730 ", 472 , 87 ," 33,800,510 ", 412 , 84 ," 41,907,610 ", 418 , 71 ," 51,917,030 ", 470 , 78 ," 44,355,620 ", 492 , 97 ,,,
경기,구리시,여,30~39세," 63,203,430 ", 992 , 191 ," 96,992,910 "," 1,067 ", 191 ," 65,100,870 ", 892 , 186 ," 67,648,450 ", 972 , 168 ," 87,520,960 ", 992 , 166 ,,,
경기,구리시,여,40~49세," 165,705,570 "," 3,585 ", 577 ," 240,270,780 "," 3,452 ", 556 ," 219,197,570 "," 2,988 ", 502 ," 211,319,950 "," 2,893 ", 508 ," 188,142,270 "," 2,718 ", 486 ,,,
경기,구리시,여,50~59세," 542,368,250 "," 10,097 "," 1,621 "," 528,592,400 "," 9,835 "," 1,570 "," 463,023,580 "," 8,651 "," 1,500 "," 460,508,150 "," 8,361 "," 1,410 "," 496,054,600 "," 8,694 "," 1,460 ",,,
경기,구리시,여,60~69세," 565,593,510 "," 11,522 "," 1,891 "," 599,026,880 "," 11,769 "," 1,960 "," 578,865,780 "," 11,848 "," 2,102 "," 688,674,120 "," 12,543 "," 2,139 "," 742,771,550 "," 13,048 "," 2,220 ",,,
경기,구리시,여,70~79세," 667,898,520 "," 10,256 "," 1,609 "," 637,733,690 "," 10,532 "," 1,594 "," 591,485,390 "," 9,772 "," 1,580 "," 648,640,490 "," 10,001 "," 1,612 "," 625,466,620 "," 10,502 "," 1,702 ",,,
경기,구리시,여,80~89세," 343,610,560 "," 5,366 ", 774 ," 373,220,940 "," 5,096 ", 703 ," 324,550,270 "," 4,881 ", 744 ," 360,644,170 "," 4,924 ", 813 ," 325,887,620 "," 5,369 ", 910 ,,,
경기,구리시,여,90~99세," 15,325,380 ", 301 , 65 ," 15,488,540 ", 302 , 57 ," 38,577,690 ", 403 , 53 ," 36,414,410 ", 456 , 82 ," 37,999,530 ", 497 , 98 ,,,
경기,구리시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,안산단원구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,안산단원구,남,10~19세," 73,423,420 ", 627 , 83 ," 59,497,320 ", 608 , 95 ," 66,501,260 ", 715 , 112 ," 68,916,090 ", 725 , 110 ," 71,310,880 ", 695 , 113 ,,,
경기,안산단원구,남,20~29세," 49,169,690 ", 915 , 209 ," 76,567,080 "," 1,029 ", 212 ," 56,275,150 "," 1,092 ", 234 ," 68,447,960 "," 1,187 ", 262 ," 96,858,960 "," 1,303 ", 295 ,,,
경기,안산단원구,남,30~39세," 210,086,700 "," 4,297 ", 859 ," 191,764,830 "," 4,215 ", 871 ," 210,836,830 "," 4,248 ", 858 ," 281,123,590 "," 4,532 ", 911 ," 359,823,680 "," 4,851 ", 960 ,,,
경기,안산단원구,남,40~49세," 545,052,930 "," 14,130 "," 2,520 "," 554,831,010 "," 13,244 "," 2,503 "," 611,102,330 "," 12,855 "," 2,442 "," 717,602,500 "," 13,239 "," 2,482 "," 698,609,650 "," 13,213 "," 2,621 ",,,
경기,안산단원구,남,50~59세," 1,070,614,950 "," 30,088 "," 5,127 "," 1,125,788,890 "," 29,169 "," 5,041 "," 1,157,150,460 "," 27,861 "," 4,959 "," 1,239,332,510 "," 27,310 "," 5,006 "," 1,542,497,180 "," 27,916 "," 5,216 ",,,
경기,안산단원구,남,60~69세," 988,520,110 "," 23,975 "," 3,706 "," 1,194,281,440 "," 25,512 "," 4,141 "," 1,366,873,660 "," 27,924 "," 4,544 "," 1,403,097,550 "," 29,531 "," 4,967 "," 1,851,766,680 "," 32,108 "," 5,441 ",,,
경기,안산단원구,남,70~79세," 380,647,980 "," 9,769 "," 1,451 "," 501,802,630 "," 10,033 "," 1,485 "," 614,036,280 "," 10,354 "," 1,551 "," 637,274,470 "," 11,212 "," 1,714 "," 687,122,650 "," 12,340 "," 1,952 ",,,
경기,안산단원구,남,80~89세," 231,506,320 "," 3,475 ", 436 ," 177,309,790 "," 3,319 ", 462 ," 198,185,470 "," 3,417 ", 527 ," 338,507,370 "," 4,538 ", 609 ," 288,328,600 "," 4,499 ", 694 ,,,
경기,안산단원구,남,90~99세," 31,466,260 ", 455 , 28 ," 32,293,720 ", 405 , 27 ," 2,782,610 ", 129 , 26 ," 21,456,930 ", 163 , 35 ," 23,386,330 ", 318 , 51 ,,,
경기,안산단원구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,안산단원구,여,0~9세, - , - , - , - , - , - , - , - , - ," 9,941,610 ", 83 , 10 , - , - , - ,,,
경기,안산단원구,여,10~19세," 33,354,490 ", 366 , 56 ," 41,527,360 ", 423 , 58 ," 69,305,030 ", 589 , 65 ," 78,595,020 ", 680 , 82 ," 40,289,120 ", 548 , 92 ,,,
경기,안산단원구,여,20~29세," 80,765,360 "," 1,075 ", 184 ," 62,268,470 "," 1,056 ", 184 ," 77,219,450 "," 1,139 ", 219 ," 74,037,770 "," 1,095 ", 213 ," 102,355,300 "," 1,256 ", 265 ,,,
경기,안산단원구,여,30~39세," 120,793,020 "," 2,823 ", 522 ," 126,399,880 "," 2,876 ", 564 ," 121,255,010 "," 2,807 ", 559 ," 125,884,260 "," 2,719 ", 565 ," 164,254,630 "," 3,005 ", 597 ,,,
경기,안산단원구,여,40~49세," 269,226,150 "," 7,697 "," 1,276 "," 363,793,950 "," 7,838 "," 1,270 "," 349,720,800 "," 7,958 "," 1,307 "," 382,741,420 "," 8,191 "," 1,362 "," 471,494,580 "," 8,225 "," 1,396 ",,,
경기,안산단원구,여,50~59세," 680,725,900 "," 19,433 "," 3,039 "," 790,520,160 "," 19,419 "," 3,167 "," 784,933,370 "," 18,845 "," 3,228 "," 810,460,590 "," 18,707 "," 3,249 "," 892,983,570 "," 18,476 "," 3,330 ",,,
경기,안산단원구,여,60~69세," 663,501,840 "," 18,839 "," 2,744 "," 721,749,600 "," 19,593 "," 3,013 "," 883,709,390 "," 20,969 "," 3,245 "," 893,070,260 "," 21,592 "," 3,574 "," 979,866,880 "," 22,866 "," 3,914 ",,,
경기,안산단원구,여,70~79세," 715,122,200 "," 15,422 "," 1,902 "," 633,207,130 "," 14,014 "," 1,924 "," 678,540,730 "," 13,791 "," 1,929 "," 673,836,200 "," 13,590 "," 1,956 "," 726,029,230 "," 14,537 "," 2,113 ",,,
경기,안산단원구,여,80~89세," 368,849,160 "," 7,781 ", 985 ," 452,816,280 "," 7,549 "," 1,015 "," 384,535,660 "," 7,103 "," 1,046 "," 437,031,130 "," 7,597 "," 1,108 "," 469,388,020 "," 7,645 "," 1,225 ",,,
경기,안산단원구,여,90~99세," 64,522,170 "," 1,058 ", 80 ," 92,314,820 "," 1,178 ", 107 ," 69,002,520 "," 1,122 ", 115 ," 70,312,230 "," 1,129 ", 123 ," 56,506,830 "," 1,157 ", 148 ,,,
경기,안산단원구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,안산상록구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,안산상록구,남,10~19세," 2,796,570 ", 79 , 22 ," 7,351,230 ", 115 , 31 ," 4,232,800 ", 129 , 34 ," 4,908,960 ", 117 , 28 ," 4,338,290 ", 89 , 25 ,,,
경기,안산상록구,남,20~29세," 24,109,970 ", 608 , 106 ," 24,516,150 ", 672 , 133 ," 38,697,310 ", 793 , 142 ," 22,940,950 ", 628 , 140 ," 24,102,930 ", 705 , 148 ,,,
경기,안산상록구,남,30~39세," 84,639,340 "," 2,438 ", 490 ," 92,062,310 "," 2,444 ", 509 ," 91,136,980 "," 2,466 ", 531 ," 94,431,720 "," 2,410 ", 518 ," 92,403,870 "," 2,392 ", 514 ,,,
경기,안산상록구,남,40~49세," 306,250,110 "," 10,165 "," 1,866 "," 314,449,300 "," 9,676 "," 1,830 "," 318,038,020 "," 9,713 "," 1,768 "," 316,369,070 "," 9,221 "," 1,759 "," 317,795,150 "," 8,430 "," 1,654 ",,,
경기,안산상록구,남,50~59세," 654,787,700 "," 23,177 "," 3,907 "," 709,604,410 "," 23,530 "," 4,068 "," 750,453,600 "," 23,914 "," 4,120 "," 735,173,990 "," 22,371 "," 4,105 "," 776,913,870 "," 21,271 "," 3,879 ",,,
경기,안산상록구,남,60~69세," 478,548,640 "," 17,518 "," 2,855 "," 580,360,090 "," 19,615 "," 3,239 "," 653,675,350 "," 22,193 "," 3,697 "," 712,097,640 "," 22,925 "," 4,015 "," 791,141,490 "," 23,786 "," 4,042 ",,,
경기,안산상록구,남,70~79세," 345,315,010 "," 11,489 "," 1,479 "," 279,573,130 "," 10,868 "," 1,515 "," 340,106,130 "," 11,630 "," 1,631 "," 329,689,960 "," 10,978 "," 1,639 "," 366,097,070 "," 10,682 "," 1,620 ",,,
경기,안산상록구,남,80~89세," 123,532,470 "," 3,556 ", 465 ," 130,708,800 "," 3,770 ", 505 ," 124,270,220 "," 3,837 ", 562 ," 153,883,150 "," 4,405 ", 643 ," 143,975,710 "," 4,304 ", 644 ,,,
경기,안산상록구,남,90~99세," 8,552,640 ", 181 , 26 ," 51,642,520 ", 424 , 28 ," 13,136,770 ", 207 , 34 ," 12,956,280 ", 191 , 37 ," 18,722,360 ", 220 , 47 ,,,
경기,안산상록구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,안산상록구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,안산상록구,여,10~19세," 2,241,920 ", 63 , 15 ," 3,955,720 ", 79 , 15 ," 2,600,530 ", 87 , 21 ," 2,324,450 ", 66 , 24 ," 3,501,590 ", 77 , 21 ,,,
경기,안산상록구,여,20~29세," 15,703,680 ", 441 , 91 ," 17,516,660 ", 495 , 100 ," 21,759,210 ", 561 , 114 ," 19,705,280 ", 572 , 133 ," 29,509,780 ", 602 , 135 ,,,
경기,안산상록구,여,30~39세," 46,504,190 "," 1,563 ", 271 ," 46,465,530 "," 1,487 ", 285 ," 49,078,320 "," 1,544 ", 303 ," 49,525,380 "," 1,410 ", 298 ," 50,034,470 "," 1,333 ", 296 ,,,
경기,안산상록구,여,40~49세," 154,194,120 "," 5,521 ", 924 ," 163,810,600 "," 5,414 ", 885 ," 185,347,340 "," 5,894 ", 976 ," 203,069,800 "," 5,665 ", 979 ," 186,553,100 "," 5,012 ", 875 ,,,
경기,안산상록구,여,50~59세," 417,727,570 "," 14,774 "," 2,385 "," 454,040,930 "," 15,275 "," 2,500 "," 467,967,240 "," 15,459 "," 2,601 "," 498,459,910 "," 15,362 "," 2,670 "," 513,718,920 "," 14,734 "," 2,528 ",,,
경기,안산상록구,여,60~69세," 379,029,210 "," 13,845 "," 2,137 "," 435,993,190 "," 14,608 "," 2,424 "," 476,566,080 "," 16,553 "," 2,712 "," 542,337,230 "," 16,811 "," 2,887 "," 581,057,500 "," 17,406 "," 2,840 ",,,
경기,안산상록구,여,70~79세," 404,268,530 "," 14,326 "," 1,938 "," 413,029,920 "," 14,162 "," 1,962 "," 404,762,570 "," 13,972 "," 1,974 "," 372,178,710 "," 13,000 "," 1,999 "," 425,350,430 "," 12,839 "," 1,944 ",,,
경기,안산상록구,여,80~89세," 271,505,540 "," 7,786 "," 1,001 "," 242,012,640 "," 7,794 "," 1,116 "," 289,285,750 "," 8,374 "," 1,227 "," 243,198,420 "," 8,033 "," 1,279 "," 356,888,440 "," 7,982 "," 1,223 ",,,
경기,안산상록구,여,90~99세," 35,102,770 ", 948 , 109 ," 13,415,290 ", 652 , 106 ," 14,983,930 ", 719 , 138 ," 16,593,600 ", 646 , 156 ," 26,124,100 ", 749 , 162 ,,,
경기,안산상록구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,평택시,남,0~9세, - , - , - , - , - , - , - , - , - ," 2,058,830 ", 23 , 17 ," 14,973,870 ", 88 , 55 ,,,
경기,평택시,남,10~19세," 20,443,880 ", 270 , 63 ," 15,129,910 ", 246 , 57 ," 31,038,310 ", 396 , 99 ," 32,487,220 ", 369 , 110 ," 44,604,090 ", 442 , 135 ,,,
경기,평택시,남,20~29세," 63,152,550 "," 1,217 ", 371 ," 73,555,190 "," 1,355 ", 369 ," 94,233,360 "," 1,644 ", 460 ," 106,416,250 "," 1,795 ", 556 ," 132,413,730 "," 1,904 ", 534 ,,,
경기,평택시,남,30~39세," 288,881,290 "," 6,597 "," 1,561 "," 276,814,610 "," 6,810 "," 1,592 "," 344,541,280 "," 7,888 "," 1,822 "," 443,736,890 "," 8,756 "," 2,083 "," 445,745,890 "," 8,606 "," 2,101 ",,,
경기,평택시,남,40~49세," 732,974,870 "," 21,644 "," 4,399 "," 826,813,810 "," 22,091 "," 4,413 "," 996,984,240 "," 24,790 "," 4,911 "," 1,098,396,120 "," 26,056 "," 5,737 "," 1,151,801,830 "," 25,572 "," 5,560 ",,,
경기,평택시,남,50~59세," 1,298,630,180 "," 40,335 "," 7,274 "," 1,311,771,150 "," 40,264 "," 7,220 "," 1,529,549,470 "," 43,252 "," 8,113 "," 1,714,922,230 "," 45,178 "," 9,200 "," 1,863,263,300 "," 44,729 "," 9,001 ",,,
경기,평택시,남,60~69세," 1,113,242,720 "," 34,694 "," 5,180 "," 1,186,332,360 "," 36,743 "," 5,684 "," 1,369,492,800 "," 40,908 "," 6,542 "," 1,651,524,640 "," 42,655 "," 7,240 "," 1,859,225,240 "," 44,303 "," 7,718 ",,,
경기,평택시,남,70~79세," 658,373,530 "," 20,348 "," 2,802 "," 692,991,580 "," 20,788 "," 2,910 "," 707,564,550 "," 21,270 "," 3,126 "," 879,490,390 "," 21,593 "," 3,300 "," 1,061,919,860 "," 22,070 "," 3,427 ",,,
경기,평택시,남,80~89세," 244,429,270 "," 7,314 ", 994 ," 245,367,320 "," 7,482 "," 1,047 "," 338,075,220 "," 9,017 "," 1,235 "," 355,583,310 "," 9,550 "," 1,443 "," 399,190,540 "," 8,898 "," 1,467 ",,,
경기,평택시,남,90~99세," 35,547,600 ", 741 , 58 ," 54,877,640 ", 786 , 60 ," 41,055,160 ", 833 , 72 ," 20,024,510 ", 605 , 83 ," 28,471,120 ", 495 , 98 ,,,
경기,평택시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,평택시,여,0~9세, - , - , - , - , - , - , - , - , - ," 1,337,880 ", 12 , 10 ," 5,371,990 ", 33 , 18 ,,,
경기,평택시,여,10~19세," 11,670,770 ", 236 , 61 ," 12,260,060 ", 206 , 47 ," 17,144,420 ", 246 , 63 ," 42,644,280 ", 335 , 71 ," 37,266,920 ", 344 , 105 ,,,
경기,평택시,여,20~29세," 55,003,210 ", 859 , 226 ," 60,491,540 ", 961 , 269 ," 65,082,760 "," 1,240 ", 323 ," 99,158,370 "," 1,386 ", 337 ," 70,578,240 "," 1,128 ", 313 ,,,
경기,평택시,여,30~39세," 120,443,450 "," 2,677 ", 571 ," 123,696,600 "," 2,740 ", 618 ," 152,217,140 "," 3,651 ", 777 ," 179,431,530 "," 3,594 ", 846 ," 183,808,870 "," 3,628 ", 828 ,,,
경기,평택시,여,40~49세," 325,011,400 "," 9,235 "," 1,638 "," 357,154,100 "," 9,428 "," 1,678 "," 409,018,830 "," 9,993 "," 1,824 "," 407,723,830 "," 10,312 "," 2,046 "," 473,070,660 "," 10,292 "," 2,038 ",,,
경기,평택시,여,50~59세," 739,253,360 "," 22,654 "," 3,659 "," 772,642,460 "," 22,207 "," 3,739 "," 845,422,320 "," 23,890 "," 4,101 "," 936,328,140 "," 24,167 "," 4,384 "," 1,068,491,450 "," 24,623 "," 4,469 ",,,
경기,평택시,여,60~69세," 918,037,970 "," 27,781 "," 4,004 "," 981,645,800 "," 28,028 "," 4,274 "," 1,165,773,080 "," 31,052 "," 4,851 "," 1,229,443,210 "," 31,782 "," 5,282 "," 1,342,315,540 "," 32,181 "," 5,608 ",,,
경기,평택시,여,70~79세," 947,969,610 "," 28,267 "," 3,733 "," 948,160,020 "," 26,773 "," 3,726 "," 1,055,426,220 "," 28,156 "," 3,973 "," 1,176,582,070 "," 27,740 "," 4,152 "," 1,159,126,590 "," 26,890 "," 4,165 ",,,
경기,평택시,여,80~89세," 538,864,440 "," 13,613 "," 1,786 "," 520,861,420 "," 13,810 "," 1,992 "," 645,888,590 "," 15,370 "," 2,215 "," 716,756,600 "," 16,714 "," 2,537 "," 794,892,520 "," 15,837 "," 2,559 ",,,
경기,평택시,여,90~99세," 31,561,020 ", 856 , 130 ," 44,388,990 "," 1,069 ", 152 ," 59,440,870 "," 1,429 ", 214 ," 90,452,570 "," 1,900 ", 273 ," 100,584,790 "," 1,601 ", 261 ,,,
경기,평택시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,하남시,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,하남시,남,10~19세," 1,074,430 ", 49 , 19 , - , - , - ," 1,009,400 ", 28 , 12 ," 2,586,330 ", 47 , 14 ," 1,333,260 ", 40 , 15 ,,,
경기,하남시,남,20~29세," 5,774,150 ", 199 , 47 ," 6,400,610 ", 212 , 47 ," 9,940,400 ", 276 , 75 ," 17,660,440 ", 417 , 106 ," 11,361,600 ", 311 , 84 ,,,
경기,하남시,남,30~39세," 32,209,090 "," 1,091 ", 233 ," 47,550,780 "," 1,440 ", 293 ," 59,741,260 "," 1,641 ", 390 ," 58,259,210 "," 1,592 ", 386 ," 67,837,250 "," 1,747 ", 419 ,,,
경기,하남시,남,40~49세," 122,278,610 "," 4,230 ", 778 ," 145,629,340 "," 4,678 ", 906 ," 185,882,860 "," 5,468 "," 1,112 "," 225,066,350 "," 5,986 "," 1,287 "," 258,590,540 "," 6,657 "," 1,425 ",,,
경기,하남시,남,50~59세," 222,603,540 "," 8,472 "," 1,435 "," 273,244,830 "," 9,177 "," 1,585 "," 295,422,930 "," 9,590 "," 1,762 "," 337,204,370 "," 9,693 "," 1,912 "," 377,331,980 "," 10,343 "," 2,057 ",,,
경기,하남시,남,60~69세," 260,856,680 "," 10,614 "," 1,629 "," 298,995,280 "," 11,665 "," 1,892 "," 394,408,680 "," 13,101 "," 2,178 "," 446,193,040 "," 13,711 "," 2,412 "," 546,185,220 "," 14,895 "," 2,555 ",,,
경기,하남시,남,70~79세," 187,798,890 "," 7,728 ", 952 ," 247,894,100 "," 8,658 "," 1,053 "," 255,156,300 "," 8,859 "," 1,205 "," 298,030,900 "," 9,049 "," 1,371 "," 300,061,780 "," 9,404 "," 1,511 ",,,
경기,하남시,남,80~89세," 80,658,820 "," 2,566 ", 262 ," 133,784,990 "," 3,410 ", 313 ," 124,091,710 "," 3,367 ", 378 ," 123,850,230 "," 3,587 ", 466 ," 167,376,530 "," 4,215 ", 501 ,,,
경기,하남시,남,90~99세," 4,505,420 ", 147 , 17 ," 2,238,790 ", 84 , 14 ," 1,819,840 ", 72 , 15 ," 16,920,090 ", 158 , 17 ," 14,461,850 ", 171 , 22 ,,,
경기,하남시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,하남시,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,하남시,여,10~19세," 517,280 ", 32 , 10 , - , - , - ," 2,192,950 ", 67 , 20 ," 1,976,970 ", 46 , 11 ," 1,658,280 ", 44 , 13 ,,,
경기,하남시,여,20~29세," 1,719,280 ", 73 , 22 ," 4,688,470 ", 147 , 41 ," 9,978,890 ", 253 , 63 ," 20,087,130 ", 286 , 61 ," 12,122,200 ", 243 , 54 ,,,
경기,하남시,여,30~39세," 12,252,170 ", 385 , 76 ," 17,713,800 ", 505 , 106 ," 21,106,050 ", 592 , 154 ," 26,292,540 ", 654 , 189 ," 27,133,680 ", 736 , 191 ,,,
경기,하남시,여,40~49세," 39,846,430 "," 1,493 ", 274 ," 47,595,260 "," 1,713 ", 301 ," 61,909,700 "," 1,986 ", 381 ," 79,552,030 "," 2,207 ", 435 ," 84,466,710 "," 2,376 ", 466 ,,,
경기,하남시,여,50~59세," 145,858,150 "," 5,561 ", 895 ," 178,043,480 "," 5,980 ", 975 ," 186,326,700 "," 6,112 "," 1,054 "," 222,565,420 "," 6,147 "," 1,107 "," 218,880,240 "," 6,124 "," 1,159 ",,,
경기,하남시,여,60~69세," 227,292,280 "," 9,291 "," 1,306 "," 283,635,470 "," 10,234 "," 1,508 "," 367,640,220 "," 11,531 "," 1,754 "," 389,843,080 "," 11,780 "," 1,920 "," 431,596,820 "," 12,550 "," 2,093 ",,,
경기,하남시,여,70~79세," 211,831,840 "," 8,749 "," 1,048 "," 285,170,660 "," 9,858 "," 1,151 "," 303,443,730 "," 9,738 "," 1,242 "," 344,577,710 "," 10,225 "," 1,392 "," 422,683,810 "," 11,469 "," 1,543 ",,,
경기,하남시,여,80~89세," 239,658,130 "," 5,771 ", 499 ," 249,122,410 "," 6,187 ", 566 ," 249,574,220 "," 6,106 ", 631 ," 275,924,000 "," 6,430 ", 709 ," 347,492,850 "," 7,399 ", 803 ,,,
경기,하남시,여,90~99세," 35,131,950 ", 628 , 52 ," 52,113,890 ", 911 , 58 ," 49,076,880 ", 835 , 73 ," 77,261,170 "," 1,230 ", 77 ," 53,206,860 ", 988 , 101 ,,,
경기,하남시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,군포시,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,군포시,남,10~19세," 4,229,290 ", 117 , 26 ," 3,596,010 ", 111 , 18 ," 20,189,510 ", 159 , 28 ," 16,047,660 ", 152 , 30 ," 11,143,640 ", 152 , 31 ,,,
경기,군포시,남,20~29세," 19,533,890 ", 392 , 85 ," 22,524,590 ", 415 , 87 ," 26,222,540 ", 494 , 111 ," 18,234,110 ", 436 , 105 ," 57,566,940 ", 589 , 107 ,,,
